name,swing precision,swing recall,swing fscore,woba
 David Fletcher,0.7106796116504854,0.6115288220551378,0.6573866187696452,0.273
 Sam Haggerty,0.7005988023952096,0.6724137931034483,0.6862170087976539,0.24
 JT Brubaker,0.7450980392156863,0.4367816091954023,0.5507246376811594,0.129
 Dylan Moore,0.7530120481927711,0.6097560975609756,0.6738544474393531,0.271
 Kyle Garlick,0.746268656716418,0.6976744186046512,0.7211538461538461,0.314
 Estevan Florial,0.6938775510204082,0.6666666666666666,0.6799999999999999,0.423
 Myles Straw,0.7747663551401869,0.5959741193386053,0.6737098740349451,0.311
 Kyle Isbel,0.6792452830188679,0.6545454545454545,0.6666666666666666,0.333
 P.J. Higgins,0.68,0.5573770491803278,0.6126126126126127,0.09
 Alec Bohm,0.726161369193154,0.7315270935960592,0.7288343558282208,0.285
 LaMonte Wade Jr.,0.7517337031900139,0.6975546975546976,0.7236315086782377,0.343
 Ka'ai Tom,0.728,0.6765799256505576,0.7013487475915221,0.239
 Patrick Mazeika,0.5962732919254659,0.6233766233766234,0.6095238095238095,0.228
 Seby Zavala,0.7370892018779343,0.7584541062801933,0.7476190476190477,0.265
 Danny Mendick,0.6901840490797546,0.6016042780748663,0.6428571428571429,0.268
 Seth Brown,0.6873857404021938,0.6631393298059964,0.6750448833034112,0.315
 Jake McCarthy,0.7301587301587301,0.6865671641791045,0.7076923076923077,0.315
 Jared Walsh,0.6666666666666666,0.6851851851851852,0.6757990867579909,0.357
 Nick Maton,0.7230769230769231,0.6811594202898551,0.7014925373134329,0.309
 Gilberto Celestino,0.7222222222222222,0.6446280991735537,0.6812227074235808,0.201
 Fernando Tatis Jr.,0.6851179673321234,0.8006362672322376,0.7383863080684596,0.403
 Vladimir Guerrero Jr.,0.7219882055602359,0.7381567614125754,0.7299829642248723,0.419
 Cristian Pache,0.6811594202898551,0.7833333333333333,0.7286821705426356,0.159
 Rafael Marchan,0.6590909090909091,0.6304347826086957,0.6444444444444444,0.277
 Juan Soto,0.818880351262349,0.6001609010458568,0.6926648096564532,0.42
 Leody Taveras,0.7398843930635838,0.7013698630136986,0.720112517580872,0.209
 Sebastian  Rivero,0.6931818181818182,0.7439024390243902,0.7176470588235295,0.22
 Jazz Chisholm Jr.,0.6573208722741433,0.6479017400204709,0.6525773195876288,0.312
 Andres Gimenez,0.6463157894736842,0.7713567839195979,0.7033218785796104,0.277
 Ian Anderson,0.5833333333333334,0.5121951219512195,0.5454545454545454,0.074
 Alex Kirilloff,0.6849015317286652,0.7417061611374408,0.7121729237770194,0.307
 Gavin Lux,0.7738095238095238,0.7123287671232876,0.7417974322396577,0.303
 Mickey Moniak,0.6164383561643836,0.7142857142857143,0.661764705882353,0.147
 Ben Rortvedt,0.711864406779661,0.6810810810810811,0.6961325966850829,0.227
 Jo Adell,0.6546052631578947,0.7537878787878788,0.7007042253521126,0.303
 Bo Bichette,0.653183023872679,0.7956381260096931,0.7174071376547706,0.354
 Dylan Carlson,0.7275922671353251,0.6715328467153284,0.6984394770139182,0.336
 Carter Kieboom,0.6981566820276498,0.6917808219178082,0.694954128440367,0.275
 Taylor Trammell,0.7285318559556787,0.6939313984168866,0.7108108108108109,0.27
 Colton Welker,0.6329113924050633,0.6024096385542169,0.6172839506172839,0.215
 Rodolfo Castro,0.6338028169014085,0.7458563535911602,0.6852791878172589,0.281
 Bobby Dalbec,0.7243243243243244,0.7112526539278131,0.7177289769683984,0.334
 Jared Oliva,0.6705882352941176,0.75,0.7080745341614908,0.197
 Adolis Garcia,0.6524300441826215,0.7470489038785835,0.6965408805031447,0.314
 Lourdes Gurriel Jr.,0.6546489563567363,0.6831683168316832,0.6686046511627908,0.333
 Brent Rooker Jr.,0.6915167095115681,0.682741116751269,0.6871008939974457,0.301
 Randy Arozarena,0.6998175182481752,0.664069264069264,0.6814749000444247,0.35
 Tres Barrera,0.714975845410628,0.7184466019417476,0.7167070217917676,0.333
 Jake Rogers,0.756,0.6539792387543253,0.7012987012987013,0.339
 Zac Gallen,0.8070175438596491,0.5227272727272727,0.6344827586206896,0.203
 Akil Baddoo,0.7339449541284404,0.700218818380744,0.7166853303471443,0.329
 Andrew Knizner,0.6529968454258676,0.6655948553054662,0.6592356687898089,0.238
 Bryan Reynolds,0.7350287120590648,0.7535744322960471,0.744186046511628,0.385
 Josh Rojas,0.7515337423312883,0.6287425149700598,0.6846762925011645,0.327
 Brandon Marsh,0.6905737704918032,0.649325626204239,0.6693147964250248,0.296
 Bryse Wilson,0.7428571428571429,0.52,0.6117647058823529,0.073
 Luis Campusano,0.6515151515151515,0.6056338028169014,0.6277372262773722,0.142
 Corbin Burnes,0.7373737373737373,0.5,0.5959183673469387,0.166
 Sean Murphy,0.6873449131513648,0.6626794258373205,0.6747868453105967,0.309
 Nick Senzel,0.7123287671232876,0.7918781725888325,0.7500000000000001,0.286
 Tommy Edman,0.7110573042776432,0.6564828614008942,0.6826811313444401,0.301
 Nick Solak,0.652542372881356,0.6423357664233577,0.6473988439306358,0.299
 Will Smith,0.7543053960964409,0.6233396584440227,0.6825974025974026,0.364
 Daniel Johnson,0.7345679012345679,0.7677419354838709,0.750788643533123,0.274
 Santiago Espinal,0.7378190255220418,0.673728813559322,0.7043189368770764,0.344
 Keston Hiura,0.6939759036144578,0.7384615384615385,0.715527950310559,0.25
 Jake Burger,0.5955056179775281,0.7162162162162162,0.6503067484662577,0.344
 Trevor Rogers,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.076
 Austin Hays,0.6729074889867841,0.6438356164383562,0.6580506192784059,0.328
 Nicky Lopez,0.732776617954071,0.6506024096385542,0.6892488954344624,0.329
 Luke Raley,0.773972602739726,0.7847222222222222,0.7793103448275863,0.236
 Nick Heath,0.6575342465753424,0.5925925925925926,0.6233766233766234,0.18
 Zack Short,0.7784431137724551,0.6483790523690773,0.7074829931972789,0.23
 Jose Rojas,0.6913946587537092,0.6563380281690141,0.6734104046242775,0.292
 Andrew Young,0.615,0.6059113300492611,0.6104218362282878,0.332
 Yordan Alvarez,0.6763565891472868,0.6193433895297249,0.6465956461324687,0.369
 Isaac Paredes,0.743421052631579,0.5885416666666666,0.6569767441860465,0.274
 Mike Brosseau,0.7180232558139535,0.6880222841225627,0.7027027027027027,0.268
 Taylor Walls,0.7836065573770492,0.5975,0.6780141843971631,0.279
 TJ Friedl Jr.,0.8363636363636363,0.6764705882352942,0.7479674796747968,0.338
 Luis Garcia,0.6561797752808989,0.7174447174447175,0.6854460093896715,0.291
 Jarred Kelenic,0.6756756756756757,0.6766381766381766,0.6761565836298932,0.27
 Alejandro Kirk,0.7351190476190477,0.6534391534391535,0.6918767507002801,0.33
 Geraldo Perdomo,0.82,0.6307692307692307,0.7130434782608696,0.331
 Jose Devers,0.5247524752475248,0.726027397260274,0.6091954022988506,0.276
 Tucupita Marcano,0.7272727272727273,0.6021505376344086,0.6588235294117646,0.231
 Luis Robert Jr.,0.6609880749574105,0.849015317286652,0.7432950191570882,0.399
 Shogo Akiyama,0.6805970149253732,0.6386554621848739,0.6589595375722545,0.243
 Ha-Seong Kim,0.7552182163187856,0.6113671274961597,0.6757215619694397,0.27
 Kevin Smith,0.7605633802816901,0.8307692307692308,0.7941176470588235,0.182
 Ernie Clement,0.6635514018691588,0.6255506607929515,0.6439909297052154,0.275
 Jose Barrero,0.6635514018691588,0.7319587628865979,0.6960784313725489,0.271
 Jake Meyers,0.6910299003322259,0.6753246753246753,0.6830870279146142,0.328
 Alan Trejo,0.6391752577319587,0.6813186813186813,0.6595744680851064,0.245
 Chas McCormick,0.7274247491638796,0.6796875,0.7027463651050081,0.327
 Wander Franco,0.7022058823529411,0.7166979362101313,0.7093779015784587,0.348
 Ryan Weathers,0.6530612244897959,0.5818181818181818,0.6153846153846153,0.191
 Jarren Duran,0.6576576576576577,0.7019230769230769,0.6790697674418604,0.247
 Ryan Jeffers,0.6774774774774774,0.6690391459074733,0.6732318710832587,0.289
 Owen Miller,0.6376021798365122,0.6410958904109589,0.6393442622950819,0.241
 Andrew Vaughn,0.6621621621621622,0.6409036860879905,0.6513595166163142,0.306
 Albert Pujols,0.6137724550898204,0.6346749226006192,0.6240487062404871,0.38
 Miguel Cabrera,0.6678787878787878,0.7128072445019404,0.6896120150187734,0.275
 Yadier Molina,0.6557093425605537,0.751984126984127,0.700554528650647,0.235
 Robinson Cano,0.6129032258064516,0.7732558139534884,0.6838046272493574,0.169
 Kurt Suzuki,0.7192982456140351,0.6810631229235881,0.6996587030716723,0.254
 Nelson Cruz Jr.,0.6808300395256917,0.7237394957983193,0.7016293279022403,0.292
 David Peralta,0.6605206073752712,0.6920454545454545,0.6759156492785793,0.315
 Alcides Escobar,0.6750902527075813,0.7083333333333334,0.6913123844731979,0.242
 Evan Longoria,0.7058823529411765,0.627318718381113,0.6642857142857143,0.33
 Charlie Blackmon,0.6971109040074557,0.7010309278350515,0.6990654205607476,0.317
 Martin Maldonado,0.6897470039946738,0.6906666666666667,0.6902065289806795,0.264
 Robinson Chirinos,0.6713286713286714,0.72,0.6948130277442701,0.251
 Lorenzo Cain,0.696969696969697,0.7371794871794872,0.7165109034267912,0.212
 Donovan Solano,0.6832191780821918,0.665,0.6739864864864865,0.319
 Andrew McCutchen,0.7711864406779662,0.6847826086956522,0.7254207263064659,0.309
 Justin Upton,0.7307692307692307,0.6551724137931034,0.6909090909090909,0.231
 Justin Turner,0.718568665377176,0.7035984848484849,0.7110047846889953,0.343
 Joey Votto,0.75,0.7080491132332879,0.7284210526315789,0.31
 Elvis Andrus,0.6705653021442495,0.6231884057971014,0.6460093896713615,0.31
 Carlos Santana,0.7434733257661748,0.6390243902439025,0.6873032528856243,0.308
 Brandon Belt,0.7633451957295374,0.7552816901408451,0.75929203539823,0.303
 Jed Lowrie,0.7412790697674418,0.7285714285714285,0.734870317002882,0.23
 Michael Brantley Jr.,0.7266187050359713,0.6234567901234568,0.6710963455149502,0.345
 Jason Castro,0.711864406779661,0.6923076923076923,0.7019498607242339,0.183
 Yuli Gurriel,0.629016553067186,0.6314760508308895,0.6302439024390243,0.285
 Miguel Rojas,0.6743383199079401,0.6621468926553672,0.6681870011402509,0.268
 Eduardo Escobar,0.6538812785388128,0.7351129363449692,0.6921217979700338,0.311
 Ehire Adrianza,0.7142857142857143,0.625,0.6666666666666666,0.222
 Juan Lagares,0.5826771653543307,0.6379310344827587,0.6090534979423867,0.203
 Abraham Almonte,0.7288135593220338,0.5443037974683544,0.6231884057971013,0.306
 Tommy Pham,0.752851711026616,0.6082949308755761,0.6728971962616823,0.304
 J.D. Martinez,0.6720386784850927,0.748653500897666,0.7082802547770701,0.343
 Paul Goldschmidt,0.686779059449867,0.5976833976833977,0.6391412056151942,0.419
 Marwin Gonzalez,0.6121951219512195,0.6306532663316583,0.6212871287128713,0.257
 Sandy Leon,0.7210884353741497,0.5698924731182796,0.6366366366366366,0.246
 Jose Altuve,0.6389432485322897,0.6401960784313725,0.6395690499510285,0.397
 Cesar Hernandez,0.7306666666666667,0.6872909698996655,0.7083153813011633,0.283
 Jean Segura,0.6268221574344023,0.6437125748502994,0.6351550960118169,0.32
 Starling Marte,0.664576802507837,0.6751592356687898,0.669826224328594,0.355
 Charlie Culberson,0.637065637065637,0.7638888888888888,0.6947368421052631,0.281
 Travis d'Arnaud,0.6624129930394431,0.7014742014742015,0.6813842482100239,0.343
 Josh Donaldson,0.6789883268482491,0.666030534351145,0.6724470134874759,0.302
 Freddie Freeman,0.7067059690493737,0.7388289676425269,0.7224105461393597,0.393
 Yasmani Grandal,0.7392,0.5862944162436549,0.6539278131634819,0.263
 Jason Heyward,0.667910447761194,0.6654275092936803,0.6666666666666667,0.253
 DJ LeMahieu,0.693853427895981,0.5390266299357208,0.60671834625323,0.329
 Mike Moustakas,0.6266025641025641,0.7419354838709677,0.6794092093831451,0.286
 Anthony Rizzo,0.6635802469135802,0.6405163853028798,0.651844365841334,0.352
 Austin Romine,0.6436363636363637,0.7108433734939759,0.6755725190839695,0.193
 Giancarlo Stanton,0.6687657430730478,0.6210526315789474,0.6440266828380837,0.327
 Stephen Vogt,0.6445783132530121,0.654434250764526,0.6494688922610015,0.249
 Salvador Perez,0.5625,0.7710674157303371,0.6504739336492891,0.324
 Wilmer Flores,0.6943942133815552,0.6649350649350649,0.679345422379478,0.312
 Avisail Garcia,0.6141439205955335,0.8208955223880597,0.7026259758694109,0.258
 Christian Bethancourt,0.6425470332850941,0.8102189781021898,0.7167070217917675,0.301
 Marcell Ozuna,0.6346346346346347,0.6817204301075269,0.6573354069466045,0.298
 Jonathan Villar,0.7002237136465325,0.750599520383693,0.7245370370370369,0.25
 Rafael Ortega,0.695906432748538,0.675177304964539,0.6853851691864652,0.305
 Jesus Aguilar,0.6050583657587548,0.6472424557752341,0.6254399195575666,0.288
 Tim Beckham,0.7307692307692307,0.8085106382978723,0.7676767676767676,0.071
 Jon Berti,0.7564469914040115,0.6550868486352357,0.7021276595744681,0.298
 Brandon Crawford,0.7362385321100917,0.7624703087885986,0.7491248541423571,0.289
 C.J. Cron,0.6437552388935457,0.628992628992629,0.636288318144159,0.335
 Alex Dickerson,0.7538461538461538,0.6712328767123288,0.7101449275362318,0.189
 Yan Gomes,0.6238532110091743,0.7053941908713693,0.6621226874391433,0.271
 Robbie Grossman,0.7622641509433963,0.6286307053941909,0.6890278567367822,0.283
 Josh Harrison,0.6897374701670644,0.7288776796973518,0.7087676272225628,0.305
 Aaron Hicks,0.7436517533252721,0.6237322515212982,0.6784335355763929,0.292
 Kyle Higashioka,0.7205240174672489,0.7221006564551422,0.7213114754098361,0.282
 Eric Hosmer,0.6262626262626263,0.6702702702702703,0.6475195822454308,0.313
 James McCann,0.654891304347826,0.6885714285714286,0.671309192200557,0.243
 Brad Miller,0.6997840172786177,0.7168141592920354,0.7081967213114753,0.263
 Austin Nola,0.7714723926380368,0.6303258145363408,0.6937931034482758,0.29
 Anthony Rendon,0.7694704049844237,0.6823204419889503,0.7232796486090776,0.314
 Marcus Semien,0.7290076335877863,0.7105654761904762,0.7196684250188395,0.317
 George Springer III,0.7427797833935018,0.7742238946378175,0.758175955780746,0.352
 Dee Strange-Gordon,0.6379310344827587,0.7047619047619048,0.6696832579185522,0.288
 Christian Vazquez,0.676214196762142,0.6646266829865362,0.6703703703703704,0.312
 Kolten Wong,0.7451868629671574,0.6419512195121951,0.689727463312369,0.336
 Didi Gregorius,0.646,0.8156565656565656,0.7209821428571428,0.251
 Leury Garcia,0.6887519260400616,0.7589134125636672,0.7221324717285944,0.221
 Ildemaro Vargas,0.6781002638522428,0.6473551637279596,0.6623711340206185,0.302
 Randal Grichuk,0.668,0.6943866943866944,0.6809378185524975,0.315
 Jake Marisnick,0.6144578313253012,0.7555555555555555,0.6777408637873754,0.283
 Max Stassi,0.764612954186414,0.6621067031463749,0.7096774193548387,0.258
 Mike Trout,0.7363238512035011,0.6477382098171318,0.6891961085509473,0.418
 Odubel Herrera,0.6134020618556701,0.6858789625360231,0.6476190476190476,0.287
 Albert Almora Jr.,0.6308411214953271,0.678391959798995,0.6537530266343825,0.279
 Bryce Harper,0.6462053571428571,0.8212765957446808,0.7232979387882572,0.369
 Roberto Perez,0.6910569105691057,0.5704697986577181,0.6249999999999999,0.315
 Jose Abreu,0.6738962044926413,0.6610942249240122,0.667433831990794,0.361
 Elias Diaz,0.6631016042780749,0.724087591240876,0.6922540125610607,0.284
 Omar Narvaez,0.7140439932318104,0.735191637630662,0.7244635193133048,0.269
 Willians Astudillo,0.5656565656565656,0.8615384615384616,0.6829268292682926,0.243
 Eugenio Suarez,0.7342465753424657,0.6355731225296443,0.6813559322033899,0.344
 Erik Gonzalez,0.71875,0.7752808988764045,0.745945945945946,0.227
 Gio Urshela,0.6498599439775911,0.7116564417177914,0.6793557833089312,0.332
 Yolmer Sanchez,0.6,0.6455696202531646,0.6219512195121951,0.166
 Jonathan Schoop,0.6606243705941591,0.7522935779816514,0.7034852546916891,0.245
 Nolan Arenado,0.6353149955634427,0.6685340802987861,0.651501364877161,0.381
 Tucker Barnhart,0.7343173431734318,0.6567656765676567,0.6933797909407666,0.253
 Matt Davidson,0.6461538461538462,0.5753424657534246,0.6086956521739131,0.24
 Kyle Farmer,0.6288659793814433,0.6470588235294118,0.637832699619772,0.309
 Mitch Haniger,0.7019867549668874,0.6570247933884298,0.6787620064034151,0.319
 Enrique Hernandez,0.6971830985915493,0.7071428571428572,0.7021276595744681,0.28
 Jake Lamb,0.7193877551020408,0.6351351351351351,0.6746411483253588,0.314
 Luke Maile,0.7344173441734417,0.6498800959232613,0.6895674300254452,0.281
 Max Muncy,0.7872340425531915,0.6035889070146819,0.6832871652816251,0.318
 Wil Myers,0.6673003802281369,0.6147110332749562,0.6399270738377393,0.311
 Tyler Naquin,0.6634746922024624,0.7937806873977087,0.7228017883755589,0.303
 Chris Owings,0.6160714285714286,0.6106194690265486,0.6133333333333333,0.204
 Stephen Piscotty,0.6065573770491803,0.7520325203252033,0.6715063520871144,0.258
 AJ Pollock,0.6747967479674797,0.7410714285714286,0.7063829787234043,0.297
 Michael A. Taylor,0.6843891402714932,0.7306763285024155,0.7067757009345793,0.297
 Trayce Thompson,0.726,0.66,0.6914285714285714,0.37
 Luke Voit III,0.6775021385799829,0.7810650887573964,0.7256069628950985,0.311
 Christian Walker,0.731750219876869,0.6791836734693878,0.7044877222692634,0.346
 Mike Zunino,0.6097560975609756,0.672645739910314,0.6396588486140725,0.219
 Matt Carpenter,0.8120805369127517,0.6318537859007833,0.7107195301027901,0.472
 Corey Dickerson,0.6471518987341772,0.7630597014925373,0.7003424657534247,0.303
 Darin Ruf,0.7003058103975535,0.5675340768277571,0.6269678302532512,0.291
 Mike Yastrzemski,0.7430555555555556,0.6342082980524979,0.6843307446322522,0.307
 Willson Contreras,0.6593647316538883,0.7305825242718447,0.6931491076568798,0.357
 Jose Iglesias,0.5864745011086474,0.6335329341317365,0.6090961427748992,0.312
 Wynton Bernard,0.7391304347826086,0.7311827956989247,0.7351351351351352,0.262
 Kris Bryant,0.7333333333333333,0.7267267267267268,0.7300150829562595,0.37
 Mark Canha,0.7192429022082019,0.6101694915254238,0.6602316602316601,0.343
 Curt Casali,0.7613941018766756,0.7117794486215538,0.7357512953367876,0.295
 Nick Castellanos,0.6295666949872557,0.7678756476683938,0.6918767507002801,0.304
 Brandon Drury,0.6640776699029126,0.6252285191956124,0.6440677966101693,0.35
 Ben Gamel,0.7104194857916103,0.6489493201483313,0.6782945736434108,0.308
 Niko Goodrum,0.6909090909090909,0.7755102040816326,0.7307692307692308,0.146
 Aaron Judge,0.7088709677419355,0.6613995485327314,0.6843129622421176,0.458
 Manny Machado,0.674688796680498,0.7438243366880146,0.7075718015665796,0.382
 Colin Moran,0.6553030303030303,0.7361702127659574,0.6933867735470942,0.3
 Mark Payton,0.6142857142857143,0.7543859649122807,0.6771653543307086,0.216
 Joc Pederson,0.6559278350515464,0.6500638569604087,0.6529826812059013,0.373
 J.T. Realmuto,0.6781395348837209,0.6768802228412256,0.6775092936802973,0.354
 Hunter Renfroe,0.643595041322314,0.6620616365568545,0.6526977475117863,0.347
 Eddie Rosario,0.575925925925926,0.7020316027088036,0.6327568667344863,0.258
 Andrelton Simmons,0.6438356164383562,0.6438356164383562,0.6438356164383562,0.204
